celebrity_name,_season_raw,y_judges,y_fans,US,ProStrength,ProCount,age_z,age_z2,industry_grp_Media,industry_grp_Model,industry_grp_Other,industry_grp_Performer,season_2,season_3,season_4,season_5,season_6,season_7,season_8,season_9,season_10,season_11,season_12,season_13,season_14,season_15,season_16,season_17,season_18,season_19,season_20,season_21,season_22,season_23,season_24,season_25,season_26,season_27,season_28,season_29,season_30,season_31,season_32,season_33,season_34,Intercept
Jordan Chiles,34,0.11837002854867058,0.113,1,0.6774310804002015,0,-1.0754464967533406,1.156585167379033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Andy Richter,34,0.07985188146483803,0.119,1,0.6774310804002015,0,1.4702087851198276,2.1615138718435194,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Robert Irwin,34,0.12182882693949497,0.113,0,0.6774310804002015,0,-1.2209125128603788,1.4906273640590446,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Hilaria Baldwin,34,0.08481261758204955,0.048,1,0.619089949374985,12,0.1610146401564839,0.025925714344721996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Lauren Jauregui,34,0.07494892384469572,0.072,1,0.6624818053856059,7,-0.7117814564857452,0.5066328417969688,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Scott Hoying,34,0.07903398832235581,0.09,1,0.7436196028832609,2,-0.34811641621814976,0.12118503924056809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Alix Earle,34,0.12117864766322252,0.113,1,0.6774310804002015,0,-1.0754464967533406,1.156585167379033,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Jen Affleck,34,0.08687976596138615,0.082,1,0.6774310804002015,0,-0.9299804806463025,0.8648636943831277,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Whitney Leavitt,34,0.1166606802597689,0.086,1,0.7463953069891314,20,-0.49358243232518795,0.24362361750004874,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Dylan Efron,34,0.1162606082996481,0.14,1,0.6774310804002015,0,-0.4208494242716688,0.1771142379097951,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
