season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,rule_type,p_min,p_max,min_ok,max_ok
18,7,Candace Cameron Bure,0.146,3,0,S3-27_percent,0.0,1.0,1,1
18,7,Danica McKellar,0.142,4,0,S3-27_percent,0.0,1.0,1,1
18,7,Charlie White,0.14,5,0,S3-27_percent,0.0,1.0,1,1
18,7,James Maslow,0.138,6,0,S3-27_percent,0.0,1.0,1,1
18,7,NeNe Leakes,0.13,7,1,S3-27_percent,0.0,0.15542857142857144,1,1
18,8,Amy Purdy,0.177,1,0,S3-27_percent,0.0,0.973,1,1
18,8,Charlie White,0.177,1,0,S3-27_percent,0.0,0.973,1,1
18,8,Danica McKellar,0.168,3,1,S3-27_percent,0.0,0.16516666666666666,1,1
18,8,Candace Cameron Bure,0.159,4,0,S3-27_percent,0.009000000000000008,0.982,1,1
18,8,James Maslow,0.159,4,0,S3-27_percent,0.009000000000000008,0.982,1,1
18,8,Meryl Davis,0.159,4,0,S3-27_percent,0.009000000000000008,0.982,1,1
18,9,Meryl Davis,0.209,1,0,S3-27_percent,0.0,0.989,1,1
18,9,Amy Purdy,0.204,2,0,S3-27_percent,0.0,0.989,1,1
18,9,Charlie White,0.199,3,1,S3-27_percent,0.0,0.2008,1,1
18,9,James Maslow,0.199,3,0,S3-27_percent,-0.0,0.989,1,1
18,9,Candace Cameron Bure,0.188,5,0,S3-27_percent,0.01100000000000001,1.0,1,1
18,10,Meryl Davis,0.262,1,0,S3-27_percent,0.0,0.974,1,1
18,10,Amy Purdy,0.259,2,0,S3-27_percent,0.0,0.974,1,1
18,10,James Maslow,0.253,3,1,S3-27_percent,0.0,0.24725,1,1
18,10,Candace Cameron Bure,0.227,4,0,S3-27_percent,0.025999999999999995,1.0,1,1
19,1,Alfonso Ribeiro,0.097,1,0,S3-27_percent,0.0,0.995,1,1
19,1,Sadie Robertson,0.091,2,0,S3-27_percent,0.0,0.995,1,1
19,1,Bethany Mota,0.086,3,0,S3-27_percent,0.0,0.995,1,1
19,1,Lea Thompson,0.086,3,0,S3-27_percent,0.0,0.995,1,1
19,1,Randy Couture,0.083,5,0,S3-27_percent,0.0,0.995,1,1
19,1,Jonathan Bennett,0.081,6,0,S3-27_percent,0.0,0.995,1,1
19,1,Janel Parrish,0.078,7,0,S3-27_percent,0.0,0.995,1,1
19,1,Tavis Smiley,0.078,7,0,S3-27_percent,0.0,0.995,1,1
19,1,Tommy Chong,0.073,9,0,S3-27_percent,0.0,0.995,1,1
19,1,Antonio Sabato Jr.,0.067,10,0,S3-27_percent,0.0,0.995,1,1
19,1,Michael Waltrip,0.067,10,0,S3-27_percent,0.0,0.995,1,1
19,1,Lolo Jones,0.059,12,1,S3-27_percent,0.0,0.09484615384615384,1,1
19,1,Betsey Johnson,0.054,13,0,S3-27_percent,0.0049999999999999975,1.0,1,1
19,2,Lea Thompson,0.097,1,0,S3-27_percent,0.0,0.989,1,1
19,2,Janel Parrish,0.094,2,0,S3-27_percent,0.0,0.989,1,1
19,2,Bethany Mota,0.091,3,0,S3-27_percent,0.0,0.989,1,1
19,2,Alfonso Ribeiro,0.088,4,0,S3-27_percent,0.0,0.989,1,1
19,2,Antonio Sabato Jr.,0.086,5,0,S3-27_percent,0.0,0.989,1,1
19,2,Sadie Robertson,0.086,5,0,S3-27_percent,0.0,0.989,1,1
19,2,Jonathan Bennett,0.083,7,0,S3-27_percent,0.0,0.989,1,1
19,2,Betsey Johnson,0.077,8,0,S3-27_percent,-0.0,0.989,1,1
19,2,Randy Couture,0.077,8,0,S3-27_percent,0.0,0.989,1,1
19,2,Tavis Smiley,0.077,8,1,S3-27_percent,0.0,0.0895833333333333,1,1
19,2,Tommy Chong,0.077,8,0,S3-27_percent,0.0,0.989,1,1
19,2,Michael Waltrip,0.066,12,0,S3-27_percent,0.010999999999999996,1.0,1,1
19,3,Bethany Mota,0.113,1,0,S3-27_percent,0.0,1.0,1,1
19,3,Janel Parrish,0.113,1,0,S3-27_percent,0.0,1.0,1,1
19,3,Tommy Chong,0.096,3,0,S3-27_percent,0.0,1.0,1,1
19,3,Alfonso Ribeiro,0.091,4,0,S3-27_percent,0.0,1.0,1,1
19,3,Jonathan Bennett,0.091,4,0,S3-27_percent,0.0,1.0,1,1
19,3,Sadie Robertson,0.091,4,0,S3-27_percent,0.0,1.0,1,1
19,3,Lea Thompson,0.088,7,0,S3-27_percent,0.0,1.0,1,1
19,3,Antonio Sabato Jr.,0.082,8,0,S3-27_percent,0.0,1.0,1,1
19,3,Betsey Johnson,0.082,8,0,S3-27_percent,0.0,1.0,1,1
19,3,Michael Waltrip,0.079,10,0,S3-27_percent,0.0,1.0,1,1
19,3,Randy Couture,0.074,11,1,S3-27_percent,0.0,0.10781818181818177,1,1
19,4,Alfonso Ribeiro,0.125,1,0,S3-27_percent,0.0,0.968,1,1
19,4,Lea Thompson,0.122,2,0,S3-27_percent,0.0,0.968,1,1
19,4,Sadie Robertson,0.116,3,0,S3-27_percent,0.0,0.968,1,1
19,4,Janel Parrish,0.112,4,0,S3-27_percent,0.0,0.968,1,1
19,4,Bethany Mota,0.103,5,0,S3-27_percent,0.0,0.968,1,1
19,4,Antonio Sabato Jr.,0.091,6,0,S3-27_percent,-0.0,0.968,1,1
19,4,Betsey Johnson,0.091,6,1,S3-27_percent,0.0,0.10909999999999997,1,1
19,4,Tommy Chong,0.088,8,0,S3-27_percent,0.0030000000000000027,0.971,1,1
19,4,Michael Waltrip,0.078,9,0,S3-27_percent,0.012999999999999998,0.981,1,1
19,4,Jonathan Bennett,0.075,10,0,S3-27_percent,0.016,0.984,1,1
19,5,Sadie Robertson,0.136,1,0,S3-27_percent,0.0,1.0,1,1
19,5,Alfonso Ribeiro,0.129,2,0,S3-27_percent,0.0,1.0,1,1
19,5,Lea Thompson,0.129,2,0,S3-27_percent,0.0,1.0,1,1
19,5,Janel Parrish,0.125,4,0,S3-27_percent,0.0,1.0,1,1
19,5,Bethany Mota,0.121,5,0,S3-27_percent,0.0,1.0,1,1
19,5,Antonio Sabato Jr.,0.106,6,0,S3-27_percent,0.0,1.0,1,1
19,5,Jonathan Bennett,0.091,7,0,S3-27_percent,0.0,1.0,1,1
19,5,Tommy Chong,0.087,8,0,S3-27_percent,0.0,1.0,1,1
19,5,Michael Waltrip,0.076,9,0,S3-27_percent,0.0,1.0,1,1
19,6,Alfonso Ribeiro,0.133,1,0,S3-27_percent,0.0,0.967,1,1
19,6,Bethany Mota,0.123,2,0,S3-27_percent,0.0,0.967,1,1
19,6,Sadie Robertson,0.119,3,0,S3-27_percent,0.0,0.967,1,1
19,6,Janel Parrish,0.113,4,0,S3-27_percent,0.0,0.967,1,1
19,6,Jonathan Bennett,0.109,5,1,S3-27_percent,0.0,0.11322222222222222,1,1
19,6,Lea Thompson,0.109,5,0,S3-27_percent,-0.0,0.967,1,1
19,6,Michael Waltrip,0.102,7,0,S3-27_percent,0.007000000000000006,0.974,1,1
19,6,Antonio Sabato Jr.,0.096,8,0,S3-27_percent,0.012999999999999998,0.98,1,1
19,6,Tommy Chong,0.096,8,0,S3-27_percent,0.012999999999999998,0.98,1,1
19,7,Bethany Mota,0.145,1,0,S3-27_percent,0.0,0.994,1,1
19,7,Lea Thompson,0.135,2,0,S3-27_percent,0.0,0.994,1,1
19,7,Alfonso Ribeiro,0.132,3,0,S3-27_percent,0.0,0.994,1,1
19,7,Janel Parrish,0.13,4,0,S3-27_percent,0.0,0.994,1,1
19,7,Sadie Robertson,0.12,5,0,S3-27_percent,0.0,0.994,1,1
19,7,Tommy Chong,0.116,6,0,S3-27_percent,0.0,0.994,1,1
19,7,Antonio Sabato Jr.,0.114,7,1,S3-27_percent,0.0,0.136,1,1
19,7,Michael Waltrip,0.108,8,0,S3-27_percent,0.006000000000000005,1.0,1,1
19,8,Janel Parrish,0.173,1,0,S3-27_percent,0.0,1.0,1,1
19,8,Alfonso Ribeiro,0.165,2,0,S3-27_percent,0.0,1.0,1,1
19,8,Bethany Mota,0.161,3,0,S3-27_percent,0.0,1.0,1,1
19,8,Sadie Robertson,0.153,4,0,S3-27_percent,0.0,1.0,1,1
19,8,Lea Thompson,0.129,5,0,S3-27_percent,0.0,1.0,1,1
19,8,Tommy Chong,0.117,6,0,S3-27_percent,0.0,1.0,1,1
19,8,Michael Waltrip,0.101,7,1,S3-27_percent,0.0,0.1845714285714286,1,1
19,9,Alfonso Ribeiro,0.18,1,0,S3-27_percent,0.0,0.969,1,1
19,9,Janel Parrish,0.18,1,0,S3-27_percent,0.0,0.969,1,1
19,9,Bethany Mota,0.173,3,0,S3-27_percent,0.0,0.969,1,1
19,9,Sadie Robertson,0.171,4,0,S3-27_percent,0.0,0.969,1,1
19,9,Lea Thompson,0.164,5,1,S3-27_percent,0.0,0.16949999999999998,1,1
19,9,Tommy Chong,0.133,6,0,S3-27_percent,0.031,1.0,1,1
19,10,Janel Parrish,0.214,1,0,S3-27_percent,0.0,1.0,1,1
19,10,Bethany Mota,0.208,2,0,S3-27_percent,0.0,1.0,1,1
19,10,Alfonso Ribeiro,0.205,3,0,S3-27_percent,0.0,1.0,1,1
19,10,Sadie Robertson,0.203,4,0,S3-27_percent,0.0,1.0,1,1
19,10,Tommy Chong,0.17,5,1,S3-27_percent,0.0,0.22999999999999998,1,1
19,11,Alfonso Ribeiro,0.256,1,0,S3-27_percent,0.0,1.0,1,1
19,11,Sadie Robertson,0.252,2,0,S3-27_percent,0.0,1.0,1,1
19,11,Janel Parrish,0.249,3,0,S3-27_percent,0.0,1.0,1,1
19,11,Bethany Mota,0.243,4,1,S3-27_percent,0.0,0.257,1,1
20,1,Rumer Willis,0.101,1,0,S3-27_percent,0.0,1.0,1,1
20,1,Riker Lynch,0.097,2,0,S3-27_percent,0.0,1.0,1,1
20,1,Nastia Liukin,0.094,3,0,S3-27_percent,0.0,1.0,1,1
20,1,Robert Herjavec,0.088,4,0,S3-27_percent,0.0,1.0,1,1
20,1,Chris Soules,0.082,5,0,S3-27_percent,0.0,1.0,1,1
20,1,Michael Sam,0.082,5,0,S3-27_percent,0.0,1.0,1,1
20,1,Noah Galloway,0.082,5,0,S3-27_percent,0.0,1.0,1,1
20,1,Patti LaBelle,0.079,8,0,S3-27_percent,0.0,1.0,1,1
20,1,Suzanne Somers,0.079,8,0,S3-27_percent,0.0,1.0,1,1
20,1,Willow Shields,0.079,8,0,S3-27_percent,0.0,1.0,1,1
20,1,Charlotte McKinney,0.069,11,0,S3-27_percent,0.0,1.0,1,1
20,1,Redfoo,0.069,11,0,S3-27_percent,0.0,1.0,1,1
20,2,Nastia Liukin,0.098,1,0,S3-27_percent,0.0,0.9149999999999999,1,1
20,2,Riker Lynch,0.092,2,0,S3-27_percent,0.0,0.9149999999999999,1,1
20,2,Rumer Willis,0.092,2,0,S3-27_percent,0.0,0.9149999999999999,1,1
20,2,Willow Shields,0.092,2,0,S3-27_percent,0.0,0.9149999999999999,1,1
20,2,Redfoo,0.089,5,1,S3-27_percent,0.0,0.07775,1,1
20,2,Michael Sam,0.081,6,0,S3-27_percent,0.007999999999999993,0.9229999999999999,1,1
20,2,Patti LaBelle,0.081,6,0,S3-27_percent,0.007999999999999993,0.9229999999999999,1,1
20,2,Robert Herjavec,0.081,6,0,S3-27_percent,0.007999999999999993,0.9229999999999999,1,1
20,2,Suzanne Somers,0.081,6,0,S3-27_percent,0.007999999999999993,0.9229999999999999,1,1
20,2,Noah Galloway,0.078,10,0,S3-27_percent,0.010999999999999996,0.9259999999999999,1,1
20,2,Charlotte McKinney,0.075,11,0,S3-27_percent,0.013999999999999999,0.9289999999999999,1,1
20,2,Chris Soules,0.061,12,0,S3-27_percent,0.027999999999999997,0.943,1,1
20,3,Nastia Liukin,0.109,1,0,S3-27_percent,0.0,1.0,1,1
20,3,Riker Lynch,0.109,1,0,S3-27_percent,0.0,1.0,1,1
20,3,Rumer Willis,0.105,3,0,S3-27_percent,0.0,1.0,1,1
20,3,Willow Shields,0.102,4,0,S3-27_percent,0.0,1.0,1,1
20,3,Noah Galloway,0.096,5,0,S3-27_percent,0.0,1.0,1,1
20,3,Robert Herjavec,0.093,6,0,S3-27_percent,0.0,1.0,1,1
20,3,Chris Soules,0.089,7,0,S3-27_percent,0.0,1.0,1,1
20,3,Suzanne Somers,0.08,8,0,S3-27_percent,0.0,1.0,1,1
20,3,Michael Sam,0.077,9,0,S3-27_percent,0.0,1.0,1,1
20,3,Charlotte McKinney,0.07,10,1,S3-27_percent,0.0,0.11181818181818179,1,1
20,3,Patti LaBelle,0.07,10,0,S3-27_percent,-0.0,1.0,1,1
20,4,Willow Shields,0.12,1,0,S3-27_percent,0.0,0.985,1,1
20,4,Nastia Liukin,0.111,2,0,S3-27_percent,0.0,0.985,1,1
20,4,Rumer Willis,0.108,3,0,S3-27_percent,0.0,0.985,1,1
20,4,Riker Lynch,0.105,4,0,S3-27_percent,0.0,0.985,1,1
20,4,Robert Herjavec,0.105,4,0,S3-27_percent,0.0,0.985,1,1
20,4,Noah Galloway,0.098,6,0,S3-27_percent,0.0,0.985,1,1
20,4,Michael Sam,0.092,7,1,S3-27_percent,0.0,0.10799999999999998,1,1
20,4,Patti LaBelle,0.092,7,0,S3-27_percent,-0.0,0.985,1,1
20,4,Suzanne Somers,0.086,9,0,S3-27_percent,0.006000000000000005,0.991,1,1
20,4,Chris Soules,0.083,10,0,S3-27_percent,0.008999999999999994,0.994,1,1
20,5,Rumer Willis,0.138,1,0,S3-27_percent,0.0,0.978,1,1
20,5,Nastia Liukin,0.134,2,0,S3-27_percent,0.0,0.978,1,1
20,5,Riker Lynch,0.134,2,0,S3-27_percent,0.0,0.978,1,1
20,5,Willow Shields,0.12,4,0,S3-27_percent,0.0,0.978,1,1
20,5,Noah Galloway,0.099,5,0,S3-27_percent,-0.0,0.978,1,1
20,5,Suzanne Somers,0.099,5,1,S3-27_percent,0.0,0.1231111111111111,1,1
20,5,Chris Soules,0.095,7,0,S3-27_percent,0.0040000000000000036,0.982,1,1
20,5,Patti LaBelle,0.095,7,0,S3-27_percent,0.0040000000000000036,0.982,1,1
20,5,Robert Herjavec,0.085,9,0,S3-27_percent,0.013999999999999999,0.992,1,1
20,6,Riker Lynch,0.134,1,0,S3-27_percent,0.0,0.998,1,1
20,6,Nastia Liukin,0.129,2,0,S3-27_percent,0.0,0.998,1,1
20,6,Willow Shields,0.129,2,0,S3-27_percent,0.0,0.998,1,1
20,6,Rumer Willis,0.125,4,0,S3-27_percent,0.0,0.998,1,1
20,6,Chris Soules,0.124,5,0,S3-27_percent,0.0,0.998,1,1
20,6,Noah Galloway,0.12,6,0,S3-27_percent,0.0,0.998,1,1
20,6,Patti LaBelle,0.12,6,1,S3-27_percent,0.0,0.129875,1,1
20,6,Robert Herjavec,0.118,8,0,S3-27_percent,0.0020000000000000018,1.0,1,1
20,7,Nastia Liukin,0.161,1,0,S3-27_percent,0.0,0.9159999999999999,1,1
20,7,Willow Shields,0.154,2,1,S3-27_percent,0.0,0.13185714285714284,1,1
20,7,Noah Galloway,0.15,3,0,S3-27_percent,0.0040000000000000036,0.9199999999999999,1,1
20,7,Riker Lynch,0.146,4,0,S3-27_percent,0.008000000000000007,0.9239999999999999,1,1
20,7,Rumer Willis,0.146,4,0,S3-27_percent,0.008000000000000007,0.9239999999999999,1,1
20,7,Chris Soules,0.122,6,0,S3-27_percent,0.032,0.948,1,1
20,7,Robert Herjavec,0.122,6,0,S3-27_percent,0.032,0.948,1,1
20,8,Rumer Willis,0.189,1,0,S3-27_percent,0.0,0.998,1,1
20,8,Riker Lynch,0.184,2,0,S3-27_percent,0.0,0.998,1,1
20,8,Nastia Liukin,0.18,3,0,S3-27_percent,0.0,0.998,1,1
20,8,Chris Soules,0.151,4,1,S3-27_percent,0.0,0.21959999999999996,1,1
20,8,Noah Galloway,0.149,5,0,S3-27_percent,0.0020000000000000018,1.0,1,1
20,8,Robert Herjavec,0.147,6,1,S3-27_percent,0.0,0.22279999999999997,1,1
20,9,Nastia Liukin,0.255,1,1,S3-27_percent,0.0,0.245,1,1
20,9,Riker Lynch,0.255,1,0,S3-27_percent,-0.0,0.98,1,1
20,9,Rumer Willis,0.248,3,0,S3-27_percent,0.007000000000000006,0.987,1,1
20,9,Noah Galloway,0.242,4,0,S3-27_percent,0.013000000000000012,0.993,1,1
20,10,Riker Lynch,0.345,1,0,S3-27_percent,0.0,1.0,1,1
20,10,Rumer Willis,0.345,1,0,S3-27_percent,0.0,1.0,1,1
20,10,Noah Galloway,0.31,3,0,S3-27_percent,0.0,1.0,1,1
21,1,Bindi Irwin,0.096,1,0,S3-27_percent,0.0,1.0,1,1
21,1,Nick Carter,0.096,1,0,S3-27_percent,0.0,1.0,1,1
21,1,Carlos PenaVega,0.092,3,0,S3-27_percent,0.0,1.0,1,1
21,1,Tamar Braxton,0.092,3,0,S3-27_percent,0.0,1.0,1,1
21,1,Alek Skarlatos,0.088,5,0,S3-27_percent,0.0,1.0,1,1
21,1,Alexa PenaVega,0.088,5,0,S3-27_percent,0.0,1.0,1,1
21,1,Andy Grammer,0.084,7,0,S3-27_percent,0.0,1.0,1,1
21,1,Hayes Grier,0.084,7,0,S3-27_percent,0.0,1.0,1,1
21,1,Gary Busey,0.06,9,0,S3-27_percent,0.0,1.0,1,1
21,1,Paula Deen,0.06,9,0,S3-27_percent,0.0,1.0,1,1
21,1,Victor Espinoza,0.06,9,0,S3-27_percent,0.0,1.0,1,1
21,1,Chaka Khan,0.052,12,0,S3-27_percent,0.0,1.0,1,1
21,1,Kim Zolciak-Biermann,0.048,13,0,S3-27_percent,0.0,1.0,1,1
21,2,Tamar Braxton,0.091,1,0,S3-27_percent,0.0,0.993,1,1
21,2,Bindi Irwin,0.089,2,0,S3-27_percent,0.0,0.993,1,1
21,2,Alexa PenaVega,0.085,3,0,S3-27_percent,0.0,0.993,1,1
21,2,Alek Skarlatos,0.083,4,0,S3-27_percent,0.0,0.993,1,1
21,2,Carlos PenaVega,0.083,4,0,S3-27_percent,0.0,0.993,1,1
21,2,Hayes Grier,0.083,4,0,S3-27_percent,0.0,0.993,1,1
21,2,Nick Carter,0.083,4,0,S3-27_percent,0.0,0.993,1,1
21,2,Andy Grammer,0.081,8,0,S3-27_percent,0.0,0.993,1,1
21,2,Kim Zolciak-Biermann,0.068,9,1,S3-27_percent,0.0,0.10245454545454546,1,1
21,2,Paula Deen,0.068,9,0,S3-27_percent,0.0,0.993,1,1
21,2,Victor Espinoza,0.068,9,1,S3-27_percent,0.0,0.10245454545454546,1,1
21,2,Gary Busey,0.061,12,0,S3-27_percent,0.007000000000000117,1.0,1,1
21,2,Chaka Khan,0.055,13,1,S3-27_percent,0.0,0.11427272727272729,1,1
21,3,Alexa PenaVega,0.118,1,0,S3-27_percent,0.0,1.0,1,1
21,3,Nick Carter,0.118,1,0,S3-27_percent,0.0,1.0,1,1
21,3,Alek Skarlatos,0.108,3,0,S3-27_percent,0.0,1.0,1,1
21,3,Tamar Braxton,0.108,3,0,S3-27_percent,0.0,1.0,1,1
21,3,Bindi Irwin,0.105,5,0,S3-27_percent,0.0,1.0,1,1
21,3,Carlos PenaVega,0.102,6,0,S3-27_percent,0.0,1.0,1,1
21,3,Hayes Grier,0.098,7,0,S3-27_percent,0.0,1.0,1,1
21,3,Andy Grammer,0.095,8,0,S3-27_percent,0.0,1.0,1,1
21,3,Gary Busey,0.082,9,0,S3-27_percent,0.0,1.0,1,1
21,3,Paula Deen,0.066,10,0,S3-27_percent,0.0,1.0,1,1
21,4,Bindi Irwin,0.119,1,0,S3-27_percent,0.0,1.0,1,1
21,4,Hayes Grier,0.114,2,0,S3-27_percent,0.0,1.0,1,1
21,4,Nick Carter,0.114,2,0,S3-27_percent,0.0,1.0,1,1
21,4,Tamar Braxton,0.114,2,0,S3-27_percent,0.0,1.0,1,1
21,4,Carlos PenaVega,0.106,5,0,S3-27_percent,0.0,1.0,1,1
21,4,Alek Skarlatos,0.102,6,0,S3-27_percent,0.0,1.0,1,1
21,4,Andy Grammer,0.097,7,0,S3-27_percent,0.0,1.0,1,1
21,4,Alexa PenaVega,0.089,8,0,S3-27_percent,0.0,1.0,1,1
21,4,Paula Deen,0.076,9,0,S3-27_percent,0.0,1.0,1,1
21,4,Gary Busey,0.068,10,1,S3-27_percent,0.0,0.1319,1,1
21,5,Alexa PenaVega,0.133,1,0,S3-27_percent,0.0,1.0,1,1
21,5,Carlos PenaVega,0.13,2,0,S3-27_percent,0.0,1.0,1,1
21,5,Bindi Irwin,0.123,3,0,S3-27_percent,0.0,1.0,1,1
21,5,Andy Grammer,0.12,4,0,S3-27_percent,0.0,1.0,1,1
21,5,Nick Carter,0.116,5,0,S3-27_percent,0.0,1.0,1,1
21,5,Hayes Grier,0.1,6,0,S3-27_percent,0.0,1.0,1,1
21,5,Alek Skarlatos,0.096,7,0,S3-27_percent,0.0,1.0,1,1
21,5,Tamar Braxton,0.096,7,0,S3-27_percent,0.0,1.0,1,1
21,5,Paula Deen,0.086,9,0,S3-27_percent,0.0,1.0,1,1
21,6,Andy Grammer,0.128,1,0,S3-27_percent,0.0,1.0,1,1
21,6,Bindi Irwin,0.128,1,0,S3-27_percent,0.0,1.0,1,1
21,6,Tamar Braxton,0.128,1,0,S3-27_percent,0.0,1.0,1,1
21,6,Nick Carter,0.125,4,0,S3-27_percent,0.0,1.0,1,1
21,6,Carlos PenaVega,0.121,5,0,S3-27_percent,0.0,1.0,1,1
21,6,Hayes Grier,0.102,6,0,S3-27_percent,0.0,1.0,1,1
21,6,Alek Skarlatos,0.096,7,0,S3-27_percent,0.0,1.0,1,1
21,6,Alexa PenaVega,0.096,7,0,S3-27_percent,0.0,1.0,1,1
21,6,Paula Deen,0.077,9,1,S3-27_percent,0.0,0.1453333333333333,1,1
21,7,Bindi Irwin,0.131,1,0,S3-27_percent,0.0,0.98,1,1
21,7,Andy Grammer,0.127,2,0,S3-27_percent,0.0,0.98,1,1
21,7,Carlos PenaVega,0.127,2,0,S3-27_percent,0.0,0.98,1,1
21,7,Hayes Grier,0.127,2,1,S3-27_percent,0.0,0.123,1,1
21,7,Alexa PenaVega,0.124,5,0,S3-27_percent,0.0030000000000000027,0.983,1,1
21,7,Nick Carter,0.122,6,0,S3-27_percent,0.0050000000000000044,0.985,1,1
21,7,Tamar Braxton,0.122,6,0,S3-27_percent,0.0050000000000000044,0.985,1,1
21,7,Alek Skarlatos,0.12,8,0,S3-27_percent,0.007000000000000006,0.987,1,1
21,8,Nick Carter,0.17,1,0,S3-27_percent,0.0,1.0,1,1
21,8,Carlos PenaVega,0.149,2,0,S3-27_percent,0.0,1.0,1,1
21,8,Bindi Irwin,0.144,3,0,S3-27_percent,0.0,1.0,1,1
21,8,Tamar Braxton,0.144,3,0,S3-27_percent,0.0,1.0,1,1
21,8,Alexa PenaVega,0.139,5,0,S3-27_percent,0.0,1.0,1,1
21,8,Alek Skarlatos,0.129,6,0,S3-27_percent,0.0,1.0,1,1
21,8,Andy Grammer,0.124,7,1,S3-27_percent,0.0,0.16157142857142856,1,1
21,9,Alexa PenaVega,0.182,1,1,S3-27_percent,0.0,0.188,1,1
21,9,Bindi Irwin,0.182,1,0,S3-27_percent,-0.0,0.94,1,1
21,9,Nick Carter,0.167,3,0,S3-27_percent,0.014999999999999986,0.955,1,1
21,9,Carlos PenaVega,0.164,4,0,S3-27_percent,0.017999999999999988,0.958,1,1
21,9,Alek Skarlatos,0.155,5,0,S3-27_percent,0.026999999999999996,0.967,1,1
21,9,Tamar Braxton,0.149,6,1,S3-27_percent,0.0,0.21439999999999998,1,1
21,10,Bindi Irwin,0.266,1,0,S3-27_percent,0.0,1.0,1,1
21,10,Carlos PenaVega,0.266,1,0,S3-27_percent,0.0,1.0,1,1
21,10,Alek Skarlatos,0.241,3,0,S3-27_percent,0.0,1.0,1,1
21,10,Nick Carter,0.228,4,0,S3-27_percent,0.0,1.0,1,1
21,11,Bindi Irwin,0.254,1,0,S3-27_percent,-0.0,0.983,1,1
21,11,Carlos PenaVega,0.254,1,1,S3-27_percent,0.0,0.24575,1,1
21,11,Nick Carter,0.254,1,0,S3-27_percent,0.0,0.983,1,1
21,11,Alek Skarlatos,0.237,4,0,S3-27_percent,0.017000000000000015,1.0,1,1
22,1,Ginger Zee,0.097,1,0,S3-27_percent,0.0,1.0,1,1
22,1,Nyle DiMarco,0.097,1,0,S3-27_percent,0.0,1.0,1,1
22,1,Wanya Morris,0.097,1,0,S3-27_percent,0.0,1.0,1,1
22,1,Antonio Brown,0.089,4,0,S3-27_percent,0.0,1.0,1,1
22,1,Marla Maples,0.089,4,0,S3-27_percent,0.0,1.0,1,1
22,1,Paige VanZant,0.089,4,0,S3-27_percent,0.0,1.0,1,1
22,1,Von Miller,0.089,4,0,S3-27_percent,0.0,1.0,1,1
22,1,Jodie Sweetin,0.084,8,0,S3-27_percent,0.0,1.0,1,1
22,1,Kim Fields,0.084,8,0,S3-27_percent,0.0,1.0,1,1
22,1,Mischa Barton,0.068,10,0,S3-27_percent,0.0,1.0,1,1
22,1,Doug Flutie,0.063,11,0,S3-27_percent,0.0,1.0,1,1
22,1,Geraldo Rivera,0.055,12,0,S3-27_percent,0.0,1.0,1,1
22,2,Paige VanZant,0.102,1,0,S3-27_percent,0.0,1.0,1,1
22,2,Wanya Morris,0.102,1,0,S3-27_percent,0.0,1.0,1,1
22,2,Ginger Zee,0.089,3,0,S3-27_percent,0.0,1.0,1,1
22,2,Jodie Sweetin,0.089,3,0,S3-27_percent,0.0,1.0,1,1
22,2,Doug Flutie,0.085,5,0,S3-27_percent,0.0,1.0,1,1
22,2,Marla Maples,0.085,5,0,S3-27_percent,0.0,1.0,1,1
22,2,Nyle DiMarco,0.085,5,0,S3-27_percent,0.0,1.0,1,1
22,2,Von Miller,0.085,5,0,S3-27_percent,0.0,1.0,1,1
22,2,Antonio Brown,0.081,9,0,S3-27_percent,0.0,1.0,1,1
22,2,Kim Fields,0.081,9,0,S3-27_percent,0.0,1.0,1,1
22,2,Mischa Barton,0.064,11,0,S3-27_percent,0.0,1.0,1,1
22,2,Geraldo Rivera,0.055,12,1,S3-27_percent,0.0,0.11191666666666666,1,1
22,3,Nyle DiMarco,0.105,1,0,S3-27_percent,0.0,1.0,1,1
22,3,Wanya Morris,0.101,2,0,S3-27_percent,0.0,1.0,1,1
22,3,Jodie Sweetin,0.097,3,0,S3-27_percent,0.0,1.0,1,1
22,3,Paige VanZant,0.097,3,0,S3-27_percent,0.0,1.0,1,1
22,3,Kim Fields,0.093,5,0,S3-27_percent,0.0,1.0,1,1
22,3,Ginger Zee,0.089,6,0,S3-27_percent,0.0,1.0,1,1
22,3,Marla Maples,0.089,6,0,S3-27_percent,0.0,1.0,1,1
22,3,Antonio Brown,0.084,8,0,S3-27_percent,0.0,1.0,1,1
22,3,Doug Flutie,0.084,8,0,S3-27_percent,0.0,1.0,1,1
22,3,Von Miller,0.084,8,0,S3-27_percent,0.0,1.0,1,1
22,3,Mischa Barton,0.076,11,1,S3-27_percent,0.0,0.10572727272727267,1,1
22,4,Ginger Zee,0.113,1,0,S3-27_percent,0.0,0.984,1,1
22,4,Paige VanZant,0.113,1,0,S3-27_percent,0.0,0.984,1,1
22,4,Antonio Brown,0.11,3,0,S3-27_percent,0.0,0.984,1,1
22,4,Wanya Morris,0.11,3,0,S3-27_percent,0.0,0.984,1,1
22,4,Nyle DiMarco,0.107,5,0,S3-27_percent,0.0,0.984,1,1
22,4,Kim Fields,0.1,6,0,S3-27_percent,0.0,0.984,1,1
22,4,Von Miller,0.1,6,0,S3-27_percent,0.0,0.984,1,1
22,4,Marla Maples,0.088,8,1,S3-27_percent,0.0,0.11209999999999999,1,1
