season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week
34,3,Lauren Jauregui,0.07,11,1
34,4,Whitney Leavitt,0.101,1,0
34,4,Alix Earle,0.097,2,0
34,4,Elaine Hendrix,0.097,2,0
34,4,Jordan Chiles,0.097,2,0
34,4,Dylan Efron,0.093,5,0
34,4,Hilaria Baldwin,0.093,5,1
34,4,Jen Affleck,0.093,5,0
34,4,Robert Irwin,0.089,8,0
34,4,Danielle Fishel,0.085,9,0
34,4,Scott Hoying,0.085,9,0
34,4,Andy Richter,0.073,11,0
34,5,Dylan Efron,0.115,1,0
34,5,Alix Earle,0.112,2,0
34,5,Robert Irwin,0.112,2,0
34,5,Whitney Leavitt,0.105,4,0
34,5,Jordan Chiles,0.102,5,0
34,5,Elaine Hendrix,0.096,6,0
34,5,Scott Hoying,0.096,6,0
34,5,Danielle Fishel,0.093,8,0
34,5,Jen Affleck,0.093,8,0
34,5,Andy Richter,0.077,10,0
34,6,Jordan Chiles,0.115,1,0
34,6,Whitney Leavitt,0.115,1,0
34,6,Danielle Fishel,0.106,3,0
34,6,Elaine Hendrix,0.106,3,0
34,6,Robert Irwin,0.106,3,0
34,6,Alix Earle,0.103,6,0
34,6,Dylan Efron,0.094,7,0
34,6,Jen Affleck,0.094,7,0
34,6,Scott Hoying,0.082,9,1
34,6,Andy Richter,0.079,10,0
34,7,Alix Earle,0.13,1,0
34,7,Whitney Leavitt,0.127,2,0
34,7,Robert Irwin,0.123,3,0
34,7,Dylan Efron,0.114,4,0
34,7,Jordan Chiles,0.114,4,0
34,7,Danielle Fishel,0.105,6,0
34,7,Jen Affleck,0.102,7,1
34,7,Elaine Hendrix,0.096,8,0
34,7,Andy Richter,0.087,9,0
34,8,Whitney Leavitt,0.131,1,0
34,8,Jordan Chiles,0.129,2,0
34,8,Alix Earle,0.128,3,0
34,8,Dylan Efron,0.126,4,0
34,8,Robert Irwin,0.126,4,0
34,8,Elaine Hendrix,0.124,6,0
34,8,Danielle Fishel,0.123,7,1
34,8,Andy Richter,0.113,8,0
34,9,Dylan Efron,0.156,1,0
34,9,Robert Irwin,0.156,1,0
34,9,Whitney Leavitt,0.156,1,0
34,9,Alix Earle,0.148,4,0
34,9,Jordan Chiles,0.144,5,0
34,9,Elaine Hendrix,0.133,6,0
34,9,Andy Richter,0.107,7,1
34,10,Robert Irwin,0.172,1,0
34,10,Alix Earle,0.169,2,0
34,10,Whitney Leavitt,0.169,2,1
34,10,Elaine Hendrix,0.166,4,0
34,10,Jordan Chiles,0.166,4,0
34,10,Dylan Efron,0.16,6,0
34,11,Alix Earle,0.203,1,0
34,11,Jordan Chiles,0.201,2,0
34,11,Robert Irwin,0.201,2,0
34,11,Dylan Efron,0.199,4,0
34,11,Elaine Hendrix,0.196,5,0
