season,week,celebrity_name,judge_percent,judge_rank,fan_vote_percent,fan_vote_rank,total_percent,total_rank
24,3,Nancy Kerrigan,0.105,2,0.09,7,0.195,9
24,3,Simone Biles,0.102,4,0.093,4,0.195,8
24,3,David Ross,0.098,5,0.095,1,0.193,6
24,3,Rashad Jennings,0.089,6,0.095,3,0.184,9
24,3,Erika Jayne,0.083,7,0.089,8,0.172,15
24,3,Nick Viall,0.083,7,0.092,6,0.175,13
24,3,Bonner Bolton,0.076,9,0.092,5,0.168,14
24,3,Charo,0.076,9,0.084,11,0.16,20
24,3,Mr. T,0.076,9,0.087,10,0.163,19
24,4,Rashad Jennings,0.12,1,0.106,3,0.226,4
24,4,Simone Biles,0.11,2,0.102,4,0.212,6
24,4,Heather Morris,0.107,3,0.094,9,0.201,12
24,4,Nancy Kerrigan,0.101,4,0.097,7,0.198,11
24,4,Bonner Bolton,0.098,5,0.101,5,0.199,10
24,4,Normani,0.098,5,0.106,2,0.204,7
24,4,David Ross,0.095,7,0.106,1,0.201,8
24,4,Erika Jayne,0.092,8,0.095,8,0.187,16
24,4,Nick Viall,0.092,8,0.1,6,0.192,14
24,4,Mr. T,0.086,10,0.091,10,0.177,20
24,5,Normani,0.128,1,0.122,3,0.25,4
24,5,Simone Biles,0.125,2,0.113,4,0.238,6
24,5,Nancy Kerrigan,0.118,3,0.104,7,0.222,10
24,5,Heather Morris,0.112,4,0.098,9,0.21,13
24,5,Nick Viall,0.112,4,0.11,6,0.222,10
24,5,Erika Jayne,0.105,6,0.1,8,0.205,14
24,5,Rashad Jennings,0.105,6,0.122,2,0.227,8
24,5,Bonner Bolton,0.099,8,0.111,5,0.21,13
24,5,David Ross,0.095,9,0.122,1,0.217,10
24,6,Heather Morris,0.138,1,0.095,8,0.233,9
24,6,Normani,0.134,2,0.143,3,0.277,5
24,6,Rashad Jennings,0.13,3,0.143,1,0.273,4
24,6,Simone Biles,0.128,4,0.126,4,0.254,8
24,6,Nancy Kerrigan,0.125,5,0.108,7,0.233,12
24,6,Bonner Bolton,0.117,6,0.122,5,0.239,11
24,6,David Ross,0.115,7,0.143,2,0.258,9
24,6,Nick Viall,0.113,8,0.12,6,0.233,14
24,7,Normani,0.166,1,0.17,3,0.336,4
24,7,Rashad Jennings,0.154,2,0.17,1,0.324,3
24,7,Simone Biles,0.154,2,0.139,4,0.293,6
24,7,Nancy Kerrigan,0.142,4,0.105,7,0.247,11
24,7,Nick Viall,0.134,5,0.113,6,0.247,11
24,7,David Ross,0.126,6,0.17,2,0.296,8
24,7,Bonner Bolton,0.123,7,0.132,5,0.255,12
24,8,Normani,0.226,1,0.225,3,0.451,4
24,8,Rashad Jennings,0.215,2,0.225,1,0.44,3
24,8,Simone Biles,0.206,3,0.169,4,0.375,7
24,8,David Ross,0.186,4,0.225,2,0.411,6
24,8,Bonner Bolton,0.166,5,0.156,5,0.322,10
24,9,Simone Biles,0.264,1,0.179,4,0.443,5
24,9,Rashad Jennings,0.254,2,0.274,2,0.528,4
24,9,Normani,0.251,3,0.274,1,0.525,4
24,9,David Ross,0.231,4,0.274,3,0.505,7
24,10,Rashad Jennings,0.344,1,0.333,3,0.677,4
24,10,Normani,0.341,2,0.333,1,0.674,3
24,10,David Ross,0.315,3,0.333,2,0.648,5
25,1,Jordan Fisher,0.092,1,0.078,3,0.17,4
25,1,Lindsey Stirling,0.092,1,0.078,1,0.17,2
25,1,Vanessa Lachey,0.088,3,0.078,8,0.166,11
25,1,Nikki Bella,0.084,4,0.078,9,0.162,13
25,1,Frankie Muniz,0.079,5,0.078,4,0.157,9
25,1,Victoria Arlen,0.079,5,0.078,5,0.157,10
25,1,Derek Fisher,0.075,7,0.077,11,0.152,18
25,1,Nick Lachey,0.075,7,0.078,7,0.153,14
25,1,Sasha Pieterse,0.075,7,0.077,10,0.152,17
25,1,Debbie Gibson,0.071,10,0.071,12,0.142,22
25,1,Drew Scott,0.067,11,0.078,2,0.145,13
25,1,Terrell Owens,0.063,12,0.078,6,0.141,18
25,1,Barbara Corcoran,0.059,13,0.071,13,0.13,26
25,2,Frankie Muniz,0.088,1,0.079,4,0.167,5
25,2,Jordan Fisher,0.088,1,0.079,2,0.167,3
25,2,Vanessa Lachey,0.086,3,0.078,8,0.164,11
25,2,Lindsey Stirling,0.082,4,0.079,1,0.161,5
25,2,Sasha Pieterse,0.082,4,0.078,10,0.16,14
25,2,Victoria Arlen,0.08,6,0.079,5,0.159,11
25,2,Debbie Gibson,0.075,7,0.067,12,0.142,19
25,2,Drew Scott,0.075,7,0.079,3,0.154,10
25,2,Nikki Bella,0.071,9,0.078,9,0.149,18
25,2,Terrell Owens,0.071,9,0.079,6,0.15,15
25,2,Derek Fisher,0.069,11,0.077,11,0.146,22
25,2,Nick Lachey,0.069,11,0.078,7,0.147,18
25,2,Barbara Corcoran,0.062,13,0.067,13,0.129,26
25,3,Lindsey Stirling,0.111,1,0.093,2,0.204,3
25,3,Jordan Fisher,0.102,2,0.093,1,0.195,3
25,3,Drew Scott,0.094,3,0.093,3,0.187,6
25,3,Vanessa Lachey,0.094,3,0.09,9,0.184,12
25,3,Victoria Arlen,0.09,5,0.092,5,0.182,10
25,3,Derek Fisher,0.086,6,0.088,11,0.174,17
25,3,Frankie Muniz,0.086,6,0.093,4,0.179,10
25,3,Nick Lachey,0.086,6,0.091,7,0.177,13
25,3,Nikki Bella,0.086,6,0.09,8,0.176,14
25,3,Terrell Owens,0.086,6,0.091,6,0.177,12
25,3,Sasha Pieterse,0.078,11,0.089,10,0.167,21
25,4,Jordan Fisher,0.107,1,0.094,3,0.201,4
25,4,Victoria Arlen,0.1,2,0.092,5,0.192,7
25,4,Lindsey Stirling,0.096,3,0.094,2,0.19,5
25,4,Drew Scott,0.089,4,0.094,1,0.183,5
25,4,Frankie Muniz,0.089,4,0.094,4,0.183,8
25,4,Nikki Bella,0.089,4,0.089,8,0.178,12
25,4,Sasha Pieterse,0.089,4,0.086,10,0.175,14
25,4,Terrell Owens,0.089,4,0.092,6,0.181,10
25,4,Vanessa Lachey,0.089,4,0.089,9,0.178,13
25,4,Derek Fisher,0.085,10,0.084,11,0.169,21
25,4,Nick Lachey,0.081,11,0.09,7,0.171,18
25,5,Jordan Fisher,0.115,1,0.106,3,0.221,4
25,5,Frankie Muniz,0.111,2,0.106,4,0.217,6
25,5,Lindsey Stirling,0.107,3,0.106,1,0.213,4
25,5,Nikki Bella,0.103,4,0.095,9,0.198,13
25,5,Victoria Arlen,0.103,4,0.101,5,0.204,9
25,5,Drew Scott,0.096,6,0.106,2,0.202,8
25,5,Terrell Owens,0.096,6,0.1,6,0.196,12
25,5,Sasha Pieterse,0.092,8,0.089,10,0.181,18
25,5,Vanessa Lachey,0.092,8,0.095,8,0.187,16
25,5,Nick Lachey,0.084,10,0.097,7,0.181,17
25,6,Lindsey Stirling,0.131,1,0.12,1,0.251,2
25,6,Jordan Fisher,0.127,2,0.12,2,0.247,4
25,6,Terrell Owens,0.121,3,0.109,6,0.23,9
25,6,Nikki Bella,0.118,4,0.099,9,0.217,13
25,6,Vanessa Lachey,0.118,4,0.099,8,0.217,12
25,6,Frankie Muniz,0.101,6,0.12,4,0.221,10
25,6,Victoria Arlen,0.101,6,0.112,5,0.213,11
25,6,Drew Scott,0.098,8,0.12,3,0.218,11
25,6,Nick Lachey,0.085,9,0.101,7,0.186,16
25,7,Frankie Muniz,0.14,1,0.14,1,0.28,2
25,7,Drew Scott,0.133,2,0.14,3,0.273,5
25,7,Victoria Arlen,0.133,2,0.124,5,0.257,7
25,7,Jordan Fisher,0.126,4,0.14,4,0.266,8
25,7,Vanessa Lachey,0.126,4,0.098,7,0.224,11
25,7,Lindsey Stirling,0.119,6,0.14,2,0.259,8
25,7,Terrell Owens,0.114,7,0.118,6,0.232,13
25,7,Nikki Bella,0.112,8,0.098,8,0.21,16
25,8,Jordan Fisher,0.192,1,0.179,4,0.371,5
25,8,Lindsey Stirling,0.173,2,0.179,2,0.352,4
25,8,Frankie Muniz,0.169,3,0.179,1,0.348,4
25,8,Terrell Owens,0.163,4,0.138,6,0.301,10
25,8,Victoria Arlen,0.153,5,0.148,5,0.301,10
25,8,Drew Scott,0.15,6,0.179,3,0.329,9
25,9,Jordan Fisher,0.215,1,0.211,4,0.426,5
25,9,Lindsey Stirling,0.211,2,0.211,3,0.422,5
25,9,Victoria Arlen,0.207,3,0.156,5,0.363,8
25,9,Frankie Muniz,0.189,4,0.211,1,0.4,5
25,9,Drew Scott,0.178,5,0.211,2,0.389,7
25,10,Jordan Fisher,0.256,1,0.25,4,0.506,5
25,10,Lindsey Stirling,0.256,1,0.25,3,0.506,4
25,10,Frankie Muniz,0.249,3,0.25,1,0.499,4
25,10,Drew Scott,0.24,4,0.25,2,0.49,6
26,1,Adam Rippon,0.114,1,0.142,2,0.256,3
26,1,Josh Norman,0.114,1,0.142,1,0.256,2
26,1,Mirai Nagasu,0.11,3,0.087,5,0.197,8
26,1,Tonya Harding,0.11,3,0.142,3,0.252,6
26,1,Chris Mazdzer,0.1,5,0.087,6,0.187,11
26,1,Jennie Finch Daigle,0.1,5,0.089,4,0.189,9
26,1,Arike Ogunbowale,0.095,7,0.081,8,0.176,15
26,1,Jamie Anderson,0.09,8,0.072,10,0.162,18
26,1,Johnny Damon,0.086,9,0.072,9,0.158,18
26,1,Kareem Abdul-Jabbar,0.081,10,0.085,7,0.166,17
26,2,Adam Rippon,0.138,1,0.176,3,0.314,4
26,2,Mirai Nagasu,0.138,1,0.096,5,0.234,6
26,2,Arike Ogunbowale,0.131,3,0.087,8,0.218,11
26,2,Chris Mazdzer,0.123,4,0.096,6,0.219,10
26,2,Tonya Harding,0.123,4,0.176,1,0.299,5
26,2,Jennie Finch Daigle,0.118,6,0.1,4,0.218,10
26,2,Josh Norman,0.118,6,0.176,2,0.294,8
26,2,Kareem Abdul-Jabbar,0.11,8,0.093,7,0.203,15
26,3,Adam Rippon,0.194,1,0.234,1,0.428,2
26,3,Josh Norman,0.18,2,0.234,2,0.414,4
26,3,Mirai Nagasu,0.166,3,0.098,5,0.264,8
26,3,Tonya Harding,0.166,3,0.234,3,0.4,6
26,3,Chris Mazdzer,0.156,5,0.098,6,0.254,11
26,3,Jennie Finch Daigle,0.137,6,0.101,4,0.238,10
26,4,Adam Rippon,0.339,1,0.333,1,0.672,2
26,4,Josh Norman,0.333,2,0.333,3,0.666,5
26,4,Tonya Harding,0.327,3,0.333,2,0.66,5
27,1,DeMarcus Ware,0.09,1,0.078,8,0.168,9
27,1,Tinashe,0.09,1,0.074,11,0.164,12
27,1,Alexis Ren,0.086,3,0.079,2,0.165,5
27,1,Juan Pablo Di Pace,0.086,3,0.078,7,0.164,10
27,1,Bobby Bones,0.078,5,0.079,3,0.157,8
27,1,Mary Lou Retton,0.078,5,0.077,9,0.155,14
27,1,Milo Manheim,0.078,5,0.079,5,0.157,10
27,1,Nancy McKeon,0.076,8,0.076,10,0.152,18
27,1,Danelle Umstead,0.071,9,0.074,12,0.145,21
27,1,Evanna Lynch,0.071,9,0.079,4,0.15,13
27,1,John Schneider,0.071,9,0.078,6,0.149,15
27,1,Nikki Glaser,0.069,12,0.068,13,0.137,25
27,1,Joe Amabile,0.055,13,0.082,1,0.137,14
27,2,Juan Pablo Di Pace,0.096,1,0.084,7,0.18,8
27,2,Milo Manheim,0.096,1,0.085,5,0.181,6
27,2,Tinashe,0.096,1,0.077,11,0.173,12
27,2,Alexis Ren,0.091,4,0.085,2,0.176,6
27,2,Evanna Lynch,0.089,5,0.085,3,0.174,8
27,2,DeMarcus Ware,0.087,6,0.084,8,0.171,14
27,2,Mary Lou Retton,0.085,7,0.083,9,0.168,16
27,2,John Schneider,0.079,8,0.084,6,0.163,14
27,2,Nancy McKeon,0.076,9,0.08,10,0.156,19
27,2,Bobby Bones,0.072,10,0.085,4,0.157,14
27,2,Danelle Umstead,0.068,11,0.077,12,0.145,23
27,2,Joe Amabile,0.065,12,0.089,1,0.154,13
27,3,Juan Pablo Di Pace,0.111,1,0.091,7,0.202,8
27,3,Evanna Lynch,0.1,2,0.094,2,0.194,4
27,3,Milo Manheim,0.1,2,0.094,3,0.194,5
27,3,Tinashe,0.1,2,0.078,11,0.178,13
27,3,Alexis Ren,0.096,5,0.094,4,0.19,9
27,3,DeMarcus Ware,0.096,5,0.091,8,0.187,13
27,3,Mary Lou Retton,0.089,7,0.089,9,0.178,16
27,3,Bobby Bones,0.085,8,0.094,5,0.179,13
27,3,Nancy McKeon,0.081,9,0.084,10,0.165,19
27,3,John Schneider,0.077,10,0.092,6,0.169,16
27,3,Joe Amabile,0.066,11,0.101,1,0.167,12
27,4,Milo Manheim,0.125,1,0.105,2,0.23,3
27,4,Mary Lou Retton,0.112,2,0.095,9,0.207,11
27,4,Tinashe,0.112,2,0.071,10,0.183,12
27,4,Alexis Ren,0.108,4,0.105,4,0.213,8
27,4,Evanna Lynch,0.103,5,0.105,3,0.208,8
27,4,Juan Pablo Di Pace,0.103,5,0.099,7,0.202,12
27,4,DeMarcus Ware,0.095,7,0.098,8,0.193,15
27,4,John Schneider,0.091,8,0.1,6,0.191,14
27,4,Bobby Bones,0.086,9,0.105,5,0.191,14
27,4,Joe Amabile,0.065,10,0.118,1,0.183,11
27,5,Alexis Ren,0.131,1,0.117,3,0.248,4
27,5,Juan Pablo Di Pace,0.131,1,0.106,7,0.237,8
27,5,Milo Manheim,0.122,3,0.117,1,0.239,4
27,5,DeMarcus Ware,0.117,4,0.104,8,0.221,12
27,5,Mary Lou Retton,0.113,5,0.097,9,0.21,14
27,5,Evanna Lynch,0.108,6,0.117,2,0.225,8
27,5,John Schneider,0.108,6,0.108,6,0.216,12
27,5,Bobby Bones,0.095,8,0.117,4,0.212,12
27,5,Joe Amabile,0.077,9,0.117,5,0.194,14
27,6,Juan Pablo Di Pace,0.131,1,0.103,7,0.234,8
27,6,Milo Manheim,0.131,1,0.124,1,0.255,2
27,6,Evanna Lynch,0.127,3,0.124,2,0.251,5
27,6,Alexis Ren,0.118,4,0.124,3,0.242,7
27,6,DeMarcus Ware,0.114,5,0.098,8,0.212,13
27,6,Mary Lou Retton,0.105,6,0.085,9,0.19,15
27,6,Bobby Bones,0.096,7,0.124,4,0.22,11
27,6,Joe Amabile,0.096,7,0.111,5,0.207,12
27,6,John Schneider,0.083,9,0.107,6,0.19,15
27,7,Evanna Lynch,0.136,1,0.146,3,0.282,4
27,7,Milo Manheim,0.133,2,0.146,1,0.279,3
27,7,Juan Pablo Di Pace,0.129,3,0.107,6,0.236,9
27,7,Alexis Ren,0.126,4,0.146,2,0.272,6
27,7,John Schneider,0.124,5,0.098,7,0.222,12
27,7,Bobby Bones,0.122,6,0.146,4,0.268,10
27,7,DeMarcus Ware,0.122,6,0.097,8,0.219,14
27,7,Joe Amabile,0.108,8,0.114,5,0.222,13
27,8,Juan Pablo Di Pace,0.186,1,0.116,6,0.302,7
27,8,Alexis Ren,0.18,2,0.191,1,0.371,3
27,8,Evanna Lynch,0.18,2,0.191,4,0.371,6
27,8,Milo Manheim,0.171,4,0.191,2,0.362,6
27,8,Joe Amabile,0.143,5,0.122,5,0.265,10
27,8,Bobby Bones,0.14,6,0.191,3,0.331,9
27,9,Evanna Lynch,0.26,1,0.25,3,0.51,4
27,9,Milo Manheim,0.26,1,0.25,4,0.51,5
27,9,Alexis Ren,0.247,3,0.25,1,0.497,4
27,9,Bobby Bones,0.234,4,0.25,2,0.484,6
28,1,James Van Der Beek,0.107,1,0.083,9,0.19,10
28,1,Hannah Brown,0.102,2,0.089,2,0.191,4
28,1,Lauren Alaina,0.096,3,0.084,7,0.18,10
28,1,Sailor Brinkley-Cook,0.091,4,0.081,10,0.172,14
28,1,Karamo Brown,0.086,5,0.086,4,0.172,9
28,1,Mary Wilson,0.086,5,0.074,12,0.16,17
28,1,Ally Brooke,0.081,7,0.086,5,0.167,12
28,1,Kel Mitchell,0.081,7,0.084,6,0.165,13
28,1,Kate Flannery,0.076,9,0.083,8,0.159,17
28,1,Ray Lewis,0.076,9,0.074,11,0.15,20
28,1,Sean Spicer,0.061,11,0.091,1,0.152,12
28,1,Lamar Odom,0.056,12,0.087,3,0.143,15
28,2,Hannah Brown,0.11,1,0.092,2,0.202,3
28,2,Kate Flannery,0.096,2,0.082,8,0.178,10
28,2,Ally Brooke,0.091,3,0.087,5,0.178,8
28,2,James Van Der Beek,0.091,3,0.082,9,0.173,12
28,2,Kel Mitchell,0.091,3,0.084,7,0.175,10
28,2,Karamo Brown,0.087,6,0.087,4,0.174,10
28,2,Lauren Alaina,0.087,6,0.084,6,0.171,12
28,2,Sailor Brinkley-Cook,0.082,8,0.079,10,0.161,18
28,2,Sean Spicer,0.073,9,0.095,1,0.168,10
28,2,Mary Wilson,0.068,10,0.068,11,0.136,21
28,2,Ray Lewis,0.068,10,0.068,12,0.136,22
28,2,Lamar Odom,0.055,12,0.09,3,0.145,15
28,3,Ally Brooke,0.121,1,0.103,4,0.224,5
28,3,Kate Flannery,0.121,1,0.093,9,0.214,10
28,3,James Van Der Beek,0.116,3,0.093,8,0.209,11
28,3,Sailor Brinkley-Cook,0.116,3,0.087,10,0.203,13
28,3,Hannah Brown,0.106,5,0.112,2,0.218,7
28,3,Kel Mitchell,0.101,6,0.097,7,0.198,13
28,3,Lauren Alaina,0.101,6,0.097,6,0.198,12
28,3,Karamo Brown,0.081,8,0.103,3,0.184,11
28,3,Sean Spicer,0.076,9,0.118,1,0.194,10
28,3,Lamar Odom,0.061,10,0.098,5,0.159,15
28,4,Ally Brooke,0.113,1,0.107,3,0.22,4
28,4,Hannah Brown,0.113,1,0.123,2,0.236,3
28,4,Kel Mitchell,0.113,1,0.095,6,0.208,7
28,4,Lauren Alaina,0.113,1,0.095,5,0.208,6
28,4,Sailor Brinkley-Cook,0.11,5,0.075,10,0.185,15
28,4,James Van Der Beek,0.099,6,0.086,8,0.185,14
28,4,Karamo Brown,0.099,6,0.107,4,0.206,10
28,4,Kate Flannery,0.092,8,0.086,9,0.178,17
28,4,Sean Spicer,0.074,9,0.135,1,0.209,10
28,4,Lamar Odom,0.071,10,0.092,7,0.163,17
28,5,Ally Brooke,0.126,1,0.124,4,0.25,5
28,5,James Van Der Beek,0.121,2,0.081,7,0.202,9
28,5,Kel Mitchell,0.121,2,0.1,5,0.221,7
28,5,Hannah Brown,0.116,4,0.156,2,0.272,6
28,5,Kate Flannery,0.112,5,0.081,8,0.193,13
28,5,Sailor Brinkley-Cook,0.112,5,0.058,9,0.17,14
28,5,Lauren Alaina,0.107,7,0.1,6,0.207,13
28,5,Karamo Brown,0.098,8,0.124,3,0.222,11
28,5,Sean Spicer,0.088,9,0.177,1,0.265,10
28,6,James Van Der Beek,0.118,1,0.053,8,0.171,9
28,6,Kate Flannery,0.118,1,0.053,7,0.171,8
28,6,Sailor Brinkley-Cook,0.118,1,0.0,9,0.118,10
28,6,Kel Mitchell,0.114,4,0.092,5,0.206,9
28,6,Lauren Alaina,0.114,4,0.092,6,0.206,10
28,6,Ally Brooke,0.11,6,0.139,3,0.249,9
28,6,Karamo Brown,0.11,6,0.139,4,0.249,10
28,6,Hannah Brown,0.105,8,0.197,2,0.302,10
28,6,Sean Spicer,0.092,9,0.235,1,0.327,10
28,7,Ally Brooke,0.134,1,0.137,3,0.271,4
28,7,James Van Der Beek,0.134,1,0.087,7,0.221,8
28,7,Lauren Alaina,0.134,1,0.113,5,0.247,6
28,7,Hannah Brown,0.129,4,0.17,2,0.299,6
28,7,Kel Mitchell,0.126,5,0.112,6,0.238,11
28,7,Karamo Brown,0.121,6,0.084,8,0.205,14
28,7,Kate Flannery,0.119,7,0.113,4,0.232,11
28,7,Sean Spicer,0.104,8,0.186,1,0.29,9
28,8,James Van Der Beek,0.166,1,0.113,6,0.279,7
28,8,Hannah Brown,0.161,2,0.173,1,0.334,3
28,8,Ally Brooke,0.155,3,0.153,3,0.308,6
28,8,Kel Mitchell,0.155,4,0.138,5,0.293,9
28,8,Kate Flannery,0.135,5,0.11,7,0.245,12
28,8,Lauren Alaina,0.124,6,0.141,4,0.265,10
28,8,Sean Spicer,0.104,7,0.172,2,0.276,9
28,9,Ally Brooke,0.192,1,0.177,2,0.369,3
28,9,Kel Mitchell,0.177,2,0.168,4,0.345,6
28,9,James Van Der Beek,0.173,3,0.132,6,0.305,9
28,9,Hannah Brown,0.17,4,0.19,1,0.36,5
28,9,Lauren Alaina,0.168,5,0.17,3,0.338,8
28,9,Sean Spicer,0.12,6,0.164,5,0.284,11
28,10,Ally Brooke,0.215,1,0.213,2,0.428,3
28,10,Kel Mitchell,0.207,2,0.207,4,0.414,6
28,10,Hannah Brown,0.196,3,0.222,1,0.418,4
28,10,Lauren Alaina,0.196,3,0.208,3,0.404,6
28,10,James Van Der Beek,0.185,5,0.149,5,0.334,10
28,11,Ally Brooke,0.256,1,0.251,2,0.507,3
28,11,Kel Mitchell,0.252,2,0.245,4,0.497,6
28,11,Hannah Brown,0.248,3,0.258,1,0.506,4
28,11,Lauren Alaina,0.244,4,0.246,3,0.49,7
29,1,Justina Machado,0.081,1,0.067,5,0.148,6
29,1,Skai Jackson,0.081,1,0.067,2,0.148,3
29,1,Kaitlyn Bristowe,0.077,3,0.067,4,0.144,7
29,1,Nev Schulman,0.077,3,0.067,3,0.144,6
29,1,Monica Aldama,0.073,5,0.067,8,0.14,13
29,1,AJ McLean,0.069,6,0.067,6,0.136,12
29,1,Anne Heche,0.069,6,0.066,13,0.135,19
29,1,Jeannie Mai,0.069,6,0.067,9,0.136,15
29,1,Jesse Metcalfe,0.069,6,0.067,12,0.136,18
29,1,Johnny Weir,0.069,6,0.067,7,0.136,13
29,1,Veron Davis,0.065,11,0.067,11,0.132,22
29,1,Nelly,0.062,12,0.067,1,0.129,13
29,1,Chrishell Stause,0.05,13,0.067,10,0.117,23
29,1,Charles Oakley,0.046,14,0.065,15,0.111,29
29,1,Carole Baskin,0.042,15,0.066,14,0.108,29
29,2,Kaitlyn Bristowe,0.081,1,0.067,4,0.148,5
29,2,Justina Machado,0.077,2,0.067,5,0.144,7
29,2,Nev Schulman,0.077,2,0.067,3,0.144,5
29,2,Jesse Metcalfe,0.073,4,0.067,12,0.14,16
29,2,AJ McLean,0.07,5,0.067,6,0.137,11
29,2,Anne Heche,0.066,6,0.066,13,0.132,19
29,2,Chrishell Stause,0.066,6,0.067,10,0.133,16
29,2,Jeannie Mai,0.066,6,0.067,9,0.133,15
29,2,Johnny Weir,0.066,6,0.067,7,0.133,13
29,2,Nelly,0.066,6,0.068,1,0.134,7
29,2,Veron Davis,0.066,6,0.067,11,0.133,17
29,2,Carole Baskin,0.059,12,0.065,14,0.124,26
29,2,Monica Aldama,0.059,12,0.067,8,0.126,20
29,2,Charles Oakley,0.055,14,0.063,15,0.118,29
29,2,Skai Jackson,0.055,14,0.067,2,0.122,16
29,3,Johnny Weir,0.085,1,0.072,7,0.157,8
29,3,Nev Schulman,0.085,1,0.072,3,0.157,4
29,3,Kaitlyn Bristowe,0.082,3,0.072,4,0.154,7
29,3,Chrishell Stause,0.078,4,0.071,10,0.149,14
29,3,Jeannie Mai,0.078,4,0.071,9,0.149,13
29,3,Veron Davis,0.078,4,0.071,11,0.149,15
29,3,AJ McLean,0.075,7,0.072,6,0.147,13
29,3,Monica Aldama,0.075,7,0.071,8,0.146,15
29,3,Jesse Metcalfe,0.071,9,0.071,12,0.142,21
29,3,Justina Machado,0.068,10,0.072,5,0.14,15
29,3,Nelly,0.064,11,0.073,1,0.137,12
29,3,Skai Jackson,0.064,11,0.073,2,0.137,13
29,3,Anne Heche,0.053,13,0.07,13,0.123,26
29,3,Carole Baskin,0.043,14,0.068,14,0.111,28
29,4,Skai Jackson,0.093,1,0.079,2,0.172,3
29,4,Kaitlyn Bristowe,0.083,2,0.079,5,0.162,7
29,4,AJ McLean,0.08,3,0.078,6,0.158,9
29,4,Johnny Weir,0.08,3,0.078,7,0.158,10
29,4,Justina Machado,0.08,3,0.079,3,0.159,6
29,4,Monica Aldama,0.08,3,0.076,8,0.156,11
29,4,Nev Schulman,0.08,3,0.079,4,0.159,7
29,4,Chrishell Stause,0.073,8,0.076,10,0.149,18
29,4,Veron Davis,0.073,8,0.075,11,0.148,19
29,4,Anne Heche,0.07,10,0.072,13,0.142,23
29,4,Jeannie Mai,0.07,10,0.076,9,0.146,19
29,4,Jesse Metcalfe,0.07,10,0.075,12,0.145,22
29,4,Nelly,0.07,10,0.08,1,0.15,11
29,5,Johnny Weir,0.101,1,0.084,7,0.185,8
29,5,Kaitlyn Bristowe,0.094,2,0.086,4,0.18,6
29,5,Monica Aldama,0.091,3,0.081,8,0.172,11
29,5,Nev Schulman,0.091,3,0.086,5,0.177,8
29,5,AJ McLean,0.084,5,0.084,6,0.168,11
29,5,Jeannie Mai,0.084,5,0.081,9,0.165,14
29,5,Justina Machado,0.084,5,0.086,3,0.17,8
29,5,Nelly,0.084,5,0.089,1,0.173,6
29,5,Skai Jackson,0.084,5,0.087,2,0.171,7
29,5,Veron Davis,0.073,10,0.079,11,0.152,21
29,5,Chrishell Stause,0.066,11,0.08,10,0.146,21
29,5,Jesse Metcalfe,0.066,11,0.078,12,0.144,23
29,6,AJ McLean,0.101,1,0.091,6,0.192,7
29,6,Justina Machado,0.101,1,0.096,3,0.197,4
29,6,Kaitlyn Bristowe,0.101,1,0.096,4,0.197,5
29,6,Monica Aldama,0.101,1,0.084,8,0.185,9
29,6,Nev Schulman,0.097,5,0.096,5,0.193,10
29,6,Jeannie Mai,0.093,6,0.084,9,0.177,15
29,6,Chrishell Stause,0.09,7,0.082,10,0.172,17
29,6,Nelly,0.09,7,0.102,1,0.192,8
29,6,Johnny Weir,0.082,9,0.091,7,0.173,16
29,6,Veron Davis,0.078,10,0.08,11,0.158,21
29,6,Skai Jackson,0.067,11,0.098,2,0.165,13
29,7,Nev Schulman,0.115,1,0.109,4,0.224,5
29,7,Johnny Weir,0.104,2,0.099,7,0.203,9
29,7,Nelly,0.104,2,0.121,1,0.225,3
29,7,Skai Jackson,0.104,2,0.108,5,0.212,7
29,7,AJ McLean,0.1,5,0.099,6,0.199,11
29,7,Chrishell Stause,0.1,5,0.08,10,0.18,15
29,7,Justina Machado,0.1,5,0.109,2,0.209,7
29,7,Jeannie Mai,0.096,8,0.084,8,0.18,16
29,7,Kaitlyn Bristowe,0.092,9,0.109,3,0.201,12
29,7,Monica Aldama,0.085,10,0.084,9,0.169,19
29,8,Johnny Weir,0.135,1,0.115,7,0.25,8
29,8,Nev Schulman,0.135,1,0.135,4,0.27,5
29,8,Justina Machado,0.131,3,0.135,2,0.266,5
29,8,Kaitlyn Bristowe,0.126,4,0.135,3,0.261,7
29,8,AJ McLean,0.122,5,0.116,6,0.238,11
29,8,Chrishell Stause,0.122,5,0.075,8,0.197,13
29,8,Skai Jackson,0.122,7,0.131,5,0.253,12
29,8,Nelly,0.108,8,0.158,1,0.266,9
29,9,Johnny Weir,0.155,1,0.116,7,0.271,8
29,9,Kaitlyn Bristowe,0.155,1,0.156,4,0.311,5
29,9,Nev Schulman,0.15,3,0.156,3,0.306,6
29,9,Skai Jackson,0.15,3,0.126,5,0.276,8
29,9,Justina Machado,0.135,5,0.156,2,0.291,7
29,9,AJ McLean,0.13,6,0.119,6,0.249,12
29,9,Nelly,0.124,7,0.171,1,0.295,8
29,10,Kaitlyn Bristowe,0.172,1,0.189,3,0.361,4
29,10,Nev Schulman,0.172,1,0.189,2,0.361,3
29,10,Justina Machado,0.167,3,0.189,4,0.356,7
29,10,Johnny Weir,0.164,4,0.114,6,0.278,10
29,10,Skai Jackson,0.164,4,0.121,5,0.285,9
29,10,Nelly,0.161,6,0.199,1,0.36,7
